NAME,B03001_005E,state,county,year
"Grant County, New Mexico",21,35,017,2018
"Curry County, New Mexico",538,35,009,2018
"Eddy County, New Mexico",186,35,015,2018
"Mora County, New Mexico",0,35,033,2018
"San Juan County, New Mexico",339,35,045,2018
"Benton County, Mississippi",45,28,009,2018
"Franklin County, Mississippi",22,28,037,2018
"Coahoma County, Mississippi",0,28,027,2018
"Jasper County, Mississippi",0,28,061,2018
"Jones County, Mississippi",61,28,067,2018
"Walthall County, Mississippi",30,28,147,2018
"Monroe County, Mississippi",19,28,095,2018
"Petersburg Borough, Alaska",15,02,195,2018
"Kusilvak Census Area, Alaska",0,02,158,2018
"Maricopa County, Arizona",30265,04,013,2018
"Graham County, Arizona",147,04,009,2018
"Santa Cruz County, Arizona",89,04,023,2018
"La Paz County, Arizona",26,04,012,2018
"Mohave County, Arizona",712,04,015,2018
"Coconino County, Arizona",598,04,005,2018
"Yavapai County, Arizona",649,04,025,2018
"Greenlee County, Arizona",4,04,011,2018
"Pinal County, Arizona",2647,04,021,2018
"Nevada County, Arkansas",0,05,099,2018
"Cross County, Arkansas",4,05,037,2018
"Dallas County, Arkansas",0,05,039,2018
"Columbia County, Arkansas",0,05,027,2018
"Saline County, Arkansas",254,05,125,2018
"Van Buren County, Arkansas",30,05,141,2018
"Izard County, Arkansas",6,05,065,2018
"Independence County, Arkansas",18,05,063,2018
"Logan County, Arkansas",32,05,083,2018
"Grant County, Arkansas",4,05,053,2018
"Franklin County, Arkansas",49,05,047,2018
"Pike County, Arkansas",0,05,109,2018
"Jefferson County, Arkansas",154,05,069,2018
"Montgomery County, Arkansas",8,05,097,2018
"Scott County, Arkansas",47,05,127,2018
"Sebastian County, Arkansas",190,05,131,2018
"Crawford County, Arkansas",437,05,033,2018
"Chicot County, Arkansas",0,05,017,2018
"Johnson County, Arkansas",101,05,071,2018
"Lee County, Arkansas",2,05,077,2018
"Camden County, Missouri",24,29,029,2018
"Jefferson County, Missouri",248,29,099,2018
"New Madrid County, Missouri",13,29,143,2018
"Ralls County, Missouri",23,29,173,2018
"Custer County, Montana",8,30,017,2018
"Powder River County, Montana",0,30,075,2018
"Roosevelt County, Montana",97,30,085,2018
"Liberty County, Montana",0,30,051,2018
"Richland County, Montana",0,30,083,2018
"Toole County, Montana",0,30,101,2018
"Daniels County, Montana",0,30,019,2018
"Judith Basin County, Montana",3,30,045,2018
"Deer Lodge County, Montana",7,30,023,2018
"McCone County, Montana",0,30,055,2018
"Rosebud County, Montana",0,30,087,2018
"Dawson County, Montana",30,30,021,2018
"Broadwater County, Montana",0,30,007,2018
"Phillips County, Montana",0,30,071,2018
"Blaine County, Nebraska",0,31,009,2018
"Deuel County, Nebraska",0,31,049,2018
"Logan County, Nebraska",0,31,113,2018
"Thayer County, Nebraska",0,31,169,2018
"Adams County, Nebraska",12,31,001,2018
"Boone County, Nebraska",0,31,011,2018
"Rock County, Nebraska",0,31,149,2018
"Sherman County, Nebraska",17,31,163,2018
"Howard County, Nebraska",0,31,093,2018
"Gosper County, Nebraska",7,31,073,2018
"Shelby County, Tennessee",2738,47,157,2018
"Henderson County, Tennessee",12,47,077,2018
"Jefferson County, Tennessee",86,47,089,2018
"Sequatchie County, Tennessee",0,47,153,2018
"Carroll County, Tennessee",77,47,017,2018
"Davidson County, Tennessee",4008,47,037,2018
"Perry County, Tennessee",0,47,135,2018
"Meigs County, Tennessee",0,47,121,2018
"Haywood County, Tennessee",85,47,075,2018
"Montgomery County, Tennessee",6284,47,125,2018
"Grundy County, Tennessee",55,47,061,2018
"Cocke County, Tennessee",98,47,029,2018
"DeKalb County, Tennessee",0,47,041,2018
"Lewis County, Tennessee",15,47,101,2018
"Obion County, Tennessee",33,47,131,2018
"Tipton County, Tennessee",91,47,167,2018
"Dyer County, Tennessee",179,47,045,2018
"Hamilton County, Tennessee",2542,47,065,2018
"Polk County, Tennessee",114,47,139,2018
"White County, Tennessee",130,47,185,2018
"Sullivan County, Tennessee",401,47,163,2018
"Schoharie County, New York",364,36,095,2018
"Fulton County, New York",1085,36,035,2018
"Rensselaer County, New York",3666,36,083,2018
"Franklin County, New York",792,36,033,2018
"Queens County, New York",112777,36,081,2018
"Washington County, New York",686,36,115,2018
"New York County, New York",104812,36,061,2018
"Cayuga County, New York",940,36,011,2018
"Rockland County, New York",13754,36,087,2018
"Niagara County, New York",3182,36,063,2018
"Essex County, New York",400,36,031,2018
"Nassau County, New York",35645,36,059,2018
"Schuyler County, New York",224,36,097,2018
"Chenango County, New York",435,36,017,2018
"Jefferson County, New York",3297,36,045,2018
"Suffolk County, New York",69651,36,103,2018
"Wyoming County, New York",488,36,121,2018
"Oswego County, New York",1465,36,075,2018
"Wayne County, New York",1842,36,117,2018
"Broome County, New York",3832,36,007,2018
"Erie County, New York",33868,36,029,2018
"Sullivan County, New York",5388,36,105,2018
"Lafayette County, Arkansas",0,05,073,2018
"Phillips County, Arkansas",0,05,107,2018
"Yell County, Arkansas",361,05,149,2018
"Bradley County, Arkansas",0,05,011,2018
"Polk County, Arkansas",18,05,113,2018
"Ouachita County, Arkansas",75,05,103,2018
"Little River County, Arkansas",6,05,081,2018
"Miller County, Arkansas",32,05,091,2018
"White County, Arkansas",106,05,145,2018
"Lake County, California",252,06,033,2018
"Mercer County, Missouri",2,29,129,2018
"Wright County, Missouri",20,29,229,2018
"Clay County, Missouri",740,29,047,2018
"Dent County, Missouri",22,29,065,2018
"Saline County, Missouri",2,29,195,2018
"Worth County, Missouri",0,29,227,2018
"Grundy County, Missouri",0,29,079,2018
"Morgan County, Missouri",1,29,141,2018
"Reynolds County, Missouri",0,29,179,2018
"St. Louis County, Missouri",3051,29,189,2018
"Stone County, Missouri",23,29,209,2018
"Barry County, Missouri",8,29,009,2018
"Boone County, Missouri",256,29,019,2018
"Cole County, Missouri",44,29,051,2018
"Crawford County, Missouri",15,29,055,2018
"Iron County, Missouri",0,29,093,2018
"Livingston County, Missouri",30,29,117,2018
"Moniteau County, Missouri",67,29,135,2018
"Pemiscot County, Missouri",19,29,155,2018
"Pettis County, Missouri",46,29,159,2018
"Shannon County, Missouri",25,29,203,2018
"Randolph County, Missouri",74,29,175,2018
"Dunklin County, Missouri",18,29,069,2018
"Franklin County, Missouri",71,29,071,2018
"Howard County, Missouri",6,29,089,2018
"Jackson County, Missouri",2297,29,095,2018
"Miller County, Missouri",0,29,131,2018
"Putnam County, Missouri",0,29,171,2018
"Taney County, Missouri",130,29,213,2018
"Buchanan County, Missouri",329,29,021,2018
"Caldwell County, Missouri",9,29,025,2018
"Cass County, Missouri",503,29,037,2018
"Clinton County, Missouri",35,29,049,2018
"Dallas County, Missouri",235,29,059,2018
"Hickory County, Missouri",19,29,085,2018
"Lincoln County, Missouri",16,29,113,2018
"Monroe County, Missouri",4,29,137,2018
"Newton County, Missouri",106,29,145,2018
"Pike County, Missouri",11,29,163,2018
"St. Charles County, Missouri",1167,29,183,2018
"Cape Girardeau County, Missouri",161,29,031,2018
"Shelby County, Missouri",34,29,205,2018
"Webster County, Missouri",39,29,225,2018
"Atchison County, Missouri",0,29,005,2018
"Bates County, Missouri",5,29,013,2018
"Benton County, Missouri",22,29,015,2018
"Carter County, Missouri",0,29,035,2018
"Dade County, Missouri",0,29,057,2018
"Linn County, Missouri",28,29,115,2018
"Howell County, Missouri",0,29,091,2018
"Johnson County, Missouri",336,29,101,2018
"Laclede County, Missouri",92,29,105,2018
"Maries County, Missouri",0,29,125,2018
"Phelps County, Missouri",118,29,161,2018
"Platte County, Missouri",410,29,165,2018
"St. Francois County, Missouri",59,29,187,2018
"St. Louis city, Missouri",809,29,510,2018
"Andrew County, Missouri",27,29,003,2018
"Butler County, Missouri",93,29,023,2018
"Atascosa County, Texas",41,48,013,2018
"Nolan County, Texas",0,48,353,2018
"Hudspeth County, Texas",0,48,229,2018
"Ward County, Texas",12,48,475,2018
"Harrison County, Texas",245,48,203,2018
"Menard County, Texas",0,48,327,2018
"Fayette County, Texas",3,48,149,2018
"Williamson County, Texas",4583,48,491,2018
"Hutchinson County, Texas",86,48,233,2018
"Morris County, Texas",8,48,343,2018
"Orange County, Texas",134,48,361,2018
"Winkler County, Texas",51,48,495,2018
"Harris County, Texas",31090,48,201,2018
"Burnet County, Texas",67,48,053,2018
"Gillespie County, Texas",1,48,171,2018
"Dallas County, Texas",14009,48,113,2018
"McMullen County, Texas",0,48,311,2018
"Young County, Texas",19,48,503,2018
"Johnson County, Texas",795,48,251,2018
"Hopkins County, Texas",27,48,223,2018
"Ochiltree County, Texas",0,48,357,2018
"Knox County, Texas",0,48,275,2018
"McLennan County, Texas",1244,48,309,2018
"Concho County, Texas",0,48,095,2018
"Edwards County, Texas",0,48,137,2018
"Eastland County, Texas",33,48,133,2018
"Jeff Davis County, Texas",4,48,243,2018
"Jim Hogg County, Texas",6,48,247,2018
"Montgomery County, Texas",3306,48,339,2018
"Dimmit County, Texas",3,48,127,2018
"Webb County, Texas",1050,48,479,2018
"Armstrong County, Texas",0,48,011,2018
"Castro County, Texas",9,48,069,2018
"Kleberg County, Texas",126,48,273,2018
"Cooke County, Texas",121,48,097,2018
"Crosby County, Texas",19,48,107,2018
"Fisher County, Texas",10,48,151,2018
"Duval County, Texas",0,48,131,2018
"Blanco County, Texas",78,48,031,2018
"Jasper County, Texas",0,48,241,2018
"Jefferson County, Texas",1120,48,245,2018
"Kinney County, Texas",94,48,271,2018
"Oldham County, Texas",17,48,359,2018
"Lamb County, Texas",12,48,279,2018
"Lipscomb County, Texas",47,48,295,2018
"McCulloch County, Texas",25,48,307,2018
"Mason County, Texas",0,48,319,2018
"Dickens County, Texas",0,48,125,2018
"Lee County, Texas",106,48,287,2018
"Tarrant County, Texas",21718,48,439,2018
"Anderson County, Texas",73,48,001,2018
"Ellis County, Texas",331,48,139,2018
"Jackson County, Texas",25,48,239,2018
"Kerr County, Texas",55,48,265,2018
"Milam County, Texas",84,48,331,2018
"Comanche County, Texas",1,48,093,2018
"Falls County, Texas",30,48,145,2018
"Brooks County, Texas",0,48,047,2018
"Austin County, Texas",76,48,015,2018
"Kenedy County, Texas",0,48,261,2018
"Colorado County, Texas",0,48,089,2018
"Sarpy County, Nebraska",1340,31,153,2018
"Boyd County, Nebraska",0,31,015,2018
"Fillmore County, Nebraska",4,31,059,2018
"Hooker County, Nebraska",0,31,091,2018
"Seward County, Nebraska",127,31,159,2018
"Webster County, Nebraska",0,31,181,2018
"Butler County, Nebraska",0,31,023,2018
"Arthur County, Nebraska",0,31,005,2018
"Gage County, Nebraska",0,31,067,2018
"Kearney County, Nebraska",0,31,099,2018
"Madison County, Nebraska",134,31,119,2018
"Phelps County, Nebraska",19,31,137,2018
"Wayne County, Nebraska",0,31,179,2018
"Knox County, Nebraska",3,31,107,2018
"Merrick County, Nebraska",6,31,121,2018
"Pawnee County, Nebraska",0,31,133,2018
"Wheeler County, Nebraska",0,31,183,2018
"Lander County, Nevada",0,32,015,2018
"Esmeralda County, Nevada",0,32,009,2018
"Carroll County, Missouri",0,29,033,2018
"Daviess County, Missouri",16,29,061,2018
"Holt County, Missouri",4,29,087,2018
"Marion County, Missouri",18,29,127,2018
"Osage County, Missouri",29,29,151,2018
"Ripley County, Missouri",0,29,181,2018
"Warren County, Missouri",70,29,219,2018
"Washington County, Missouri",1,29,221,2018
"Christian County, Missouri",157,29,043,2018
"DeKalb County, Missouri",20,29,063,2018
"Harrison County, Missouri",2,29,081,2018
"Lafayette County, Missouri",0,29,107,2018
"Adair County, Missouri",57,29,001,2018
"Scotland County, Missouri",0,29,199,2018
"Sullivan County, Missouri",54,29,211,2018
"Clark County, Missouri",0,29,045,2018
"Jasper County, Missouri",686,29,097,2018
"Lewis County, Missouri",0,29,111,2018
"McDonald County, Missouri",3,29,119,2018
"Perry County, Missouri",55,29,157,2018
"Polk County, Missouri",29,29,167,2018
"Ray County, Missouri",8,29,177,2018
"Hill County, Montana",8,30,041,2018
"Chouteau County, Montana",6,30,015,2018
"Lincoln County, Montana",8,30,053,2018
"Park County, Montana",22,30,067,2018
"Treasure County, Montana",0,30,103,2018
"Blaine County, Montana",31,30,005,2018
"Sweet Grass County, Montana",1,30,097,2018
"Teton County, Montana",17,30,099,2018
"Prairie County, Montana",0,30,079,2018
"Glacier County, Montana",16,30,035,2018
"Fallon County, Montana",0,30,025,2018
"Golden Valley County, Montana",0,30,037,2018
"Silver Bow County, Montana",33,30,093,2018
"Stillwater County, Montana",0,30,095,2018
"Jefferson County, Montana",30,30,043,2018
"Granite County, Montana",0,30,039,2018
"Wheatland County, Montana",0,30,107,2018
"Madison County, Montana",0,30,057,2018
"Sheridan County, Montana",0,30,091,2018
"Carter County, Montana",0,30,011,2018
"Big Horn County, Montana",54,30,003,2018
"Lake County, Montana",7,30,047,2018
"Lewis and Clark County, Montana",281,30,049,2018
"Pondera County, Montana",0,30,073,2018
"Yellowstone County, Montana",378,30,111,2018
"Missoula County, Montana",409,30,063,2018
"Ravalli County, Montana",64,30,081,2018
"Valley County, Montana",0,30,105,2018
"Cascade County, Montana",273,30,013,2018
"Fergus County, Montana",0,30,027,2018
"Garfield County, Montana",1,30,033,2018
"Mineral County, Montana",3,30,061,2018
"Petroleum County, Montana",0,30,069,2018
"Powell County, Montana",9,30,077,2018
"Sanders County, Montana",38,30,089,2018
"Wibaux County, Montana",0,30,109,2018
"Gallatin County, Montana",179,30,031,2018
"San Patricio County, Texas",262,48,409,2018
"Randall County, Texas",443,48,381,2018
"San Saba County, Texas",6,48,411,2018
"Schleicher County, Texas",0,48,413,2018
"Zavala County, Texas",318,48,507,2018
"Calhoun County, Texas",93,48,057,2018
"Foard County, Texas",3,48,155,2018
"Goliad County, Texas",0,48,175,2018
"Hamilton County, Texas",0,48,193,2018
"Mitchell County, Texas",32,48,335,2018
"Titus County, Texas",340,48,449,2018
"Lavaca County, Texas",22,48,285,2018
"Terry County, Texas",3,48,445,2018
"Wise County, Texas",234,48,497,2018
"Matagorda County, Texas",113,48,321,2018
"Pecos County, Texas",131,48,371,2018
"Rockwall County, Texas",946,48,397,2018
"Taylor County, Texas",1044,48,441,2018
"Throckmorton County, Texas",0,48,447,2018
"Walker County, Texas",123,48,471,2018
"Wood County, Texas",96,48,499,2018
"Aransas County, Texas",15,48,007,2018
"Cochran County, Texas",0,48,079,2018
"Coke County, Texas",11,48,081,2018
"Coryell County, Texas",2423,48,099,2018
"Hemphill County, Texas",0,48,211,2018
"Moore County, Texas",47,48,341,2018
"Potter County, Texas",516,48,375,2018
"San Augustine County, Texas",0,48,405,2018
"Shackelford County, Texas",30,48,417,2018
"Starr County, Texas",19,48,427,2018
"Upton County, Texas",22,48,461,2018
"Brown County, Texas",61,48,049,2018
"Hall County, Texas",0,48,191,2018
"Franklin County, Texas",0,48,159,2018
"Frio County, Texas",47,48,163,2018
"Lampasas County, Texas",229,48,281,2018
"Orleans County, Vermont",114,50,019,2018
"Grand Isle County, Vermont",10,50,013,2018
"Chittenden County, Vermont",545,50,007,2018
"Lamoille County, Vermont",121,50,015,2018
"Franklin County, Vermont",253,50,011,2018
"Caledonia County, Vermont",115,50,005,2018
"Windham County, Vermont",358,50,025,2018
"Bennington County, Vermont",306,50,003,2018
"Addison County, Vermont",134,50,001,2018
"Essex County, Vermont",5,50,009,2018
"Washington County, Vermont",201,50,023,2018
"Millard County, Utah",13,49,027,2018
"Tooele County, Utah",141,49,045,2018
"Washington County, Utah",640,49,053,2018
"Kane County, Utah",13,49,025,2018
"Summit County, Utah",106,49,043,2018
"Grand County, Utah",0,49,019,2018
"Piute County, Utah",0,49,031,2018
"Rich County, Utah",0,49,033,2018
"Wasatch County, Utah",140,49,051,2018
"Beaver County, Utah",0,49,001,2018
"Box Elder County, Utah",18,49,003,2018
"Iron County, Utah",69,49,021,2018
"Bacon County, Georgia",154,13,005,2018
"Brantley County, Georgia",161,13,025,2018
"Ben Hill County, Georgia",36,13,017,2018
"Burke County, Georgia",84,13,033,2018
"Catoosa County, Georgia",136,13,047,2018
"Chattahoochee County, Georgia",480,13,053,2018
"Chattooga County, Georgia",38,13,055,2018
"Columbia County, Georgia",2148,13,073,2018
"Decatur County, Georgia",0,13,087,2018
"Floyd County, Georgia",485,13,115,2018
"Forsyth County, Georgia",1746,13,117,2018
"Habersham County, Georgia",144,13,137,2018
"Hart County, Georgia",66,13,147,2018
"Lowndes County, Georgia",1054,13,185,2018
"McIntosh County, Georgia",86,13,191,2018
"Meriwether County, Georgia",0,13,199,2018
"Marion County, Iowa",241,19,125,2018
"Washington County, Iowa",10,19,183,2018
"Wright County, Iowa",88,19,197,2018
"Cass County, Iowa",5,19,029,2018
"Cherokee County, Iowa",22,19,035,2018
"Crawford County, Iowa",7,19,047,2018
"Des Moines County, Iowa",192,19,057,2018
"Fayette County, Iowa",99,19,065,2018
"Harrison County, Iowa",0,19,085,2018
"Kossuth County, Iowa",22,19,109,2018
"Mills County, Iowa",20,19,129,2018
"Monona County, Iowa",0,19,133,2018
"Muscatine County, Iowa",696,19,139,2018
"Osceola County, Iowa",0,19,143,2018
"Polk County, Iowa",1056,19,153,2018
"Webster County, Iowa",112,19,187,2018
"Story County, Iowa",302,19,169,2018
"Woodbury County, Iowa",192,19,193,2018
"Black Hawk County, Iowa",76,19,013,2018
"Grundy County, Iowa",0,19,075,2018
"Jones County, Iowa",0,19,105,2018
"Mitchell County, Iowa",0,19,131,2018
"Montgomery County, Iowa",0,19,137,2018
"Sac County, Iowa",4,19,161,2018
"Plymouth County, Iowa",24,19,149,2018
"Buchanan County, Iowa",4,19,019,2018
"Clinton County, Iowa",161,19,045,2018
"Decatur County, Iowa",18,19,053,2018
"Jefferson County, Iowa",70,19,101,2018
"Allamakee County, Iowa",0,19,005,2018
"Linn County, Iowa",286,19,113,2018
"Dallas County, Iowa",392,19,049,2018
"O'Brien County, Iowa",55,19,141,2018
"Stanton County, Kansas",23,20,187,2018
"Meade County, Kansas",0,20,119,2018
"Montgomery County, Kansas",52,20,125,2018
"Pratt County, Kansas",11,20,151,2018
"Rawlins County, Kansas",0,20,153,2018
"Anderson County, Kansas",54,20,003,2018
"Ellsworth County, Kansas",10,20,053,2018
"Geary County, Kansas",1116,20,061,2018
"Ford County, Kansas",570,20,057,2018
"Russell County, Kansas",33,20,167,2018
"Marshall County, Kansas",11,20,117,2018
"Allen County, Kansas",38,20,001,2018
"Cheyenne County, Kansas",0,20,023,2018
"Cowley County, Kansas",106,20,035,2018
"Elk County, Kansas",0,20,049,2018
"Franklin County, Kansas",25,20,059,2018
"Howard County, Maryland",2952,24,027,2018
"Prince George's County, Maryland",6116,24,033,2018
"Anne Arundel County, Maryland",6312,24,003,2018
"Baltimore County, Maryland",6281,24,005,2018
"Frederick County, Maryland",2797,24,021,2018
"Calvert County, Maryland",752,24,009,2018
"Garrett County, Maryland",64,24,023,2018
"Kent County, Maryland",207,24,029,2018
"Montgomery County, Maryland",10499,24,031,2018
"Carroll County, Maryland",912,24,013,2018
"Queen Anne's County, Maryland",169,24,035,2018
"St. Mary's County, Maryland",780,24,037,2018
"Charles County, Maryland",1974,24,017,2018
"Dorchester County, Maryland",470,24,019,2018
"Washington County, Maryland",1559,24,043,2018
"Wicomico County, Maryland",839,24,045,2018
"Cecil County, Maryland",1781,24,015,2018
"Caroline County, Maryland",240,24,011,2018
"Suffolk County, Massachusetts",43633,25,025,2018
"Dukes County, Massachusetts",415,25,007,2018
"Middlesex County, Massachusetts",35833,25,017,2018
"Bristol County, Massachusetts",24994,25,005,2018
"Hampden County, Massachusetts",98738,25,013,2018
"Essex County, Massachusetts",38911,25,009,2018
"Franklin County, Massachusetts",1410,25,011,2018
"Worcester County, Massachusetts",53008,25,027,2018
"Hampshire County, Massachusetts",4447,25,015,2018
"Chippewa County, Michigan",123,26,033,2018
"Monroe County, Michigan",613,26,115,2018
"Oakland County, Michigan",6013,26,125,2018
"Hillsdale County, Michigan",64,26,059,2018
"Muskegon County, Michigan",1137,26,121,2018
"Leelanau County, Michigan",71,26,089,2018
"Lapeer County, Michigan",267,26,087,2018
"Sanilac County, Michigan",83,26,151,2018
"Keweenaw County, Michigan",0,26,083,2018
"Ontonagon County, Michigan",6,26,131,2018
"Ottawa County, Michigan",1218,26,139,2018
"Alcona County, Michigan",13,26,001,2018
"Ionia County, Michigan",141,26,067,2018
"Kalkaska County, Michigan",8,26,079,2018
"Berrien County, Michigan",599,26,021,2018
"Ogemaw County, Michigan",98,26,129,2018
"Wexford County, Michigan",81,26,165,2018
"Crawford County, Michigan",37,26,039,2018
"Dickinson County, Michigan",59,26,043,2018
"Huron County, Michigan",62,26,063,2018
"Ingham County, Michigan",1333,26,065,2018
"Mason County, Michigan",43,26,105,2018
"Menominee County, Michigan",83,26,109,2018
"Missaukee County, Michigan",13,26,113,2018
"St. Joseph County, Michigan",189,26,149,2018
"Van Buren County, Michigan",223,26,159,2018
"Arenac County, Michigan",15,26,011,2018
"Barry County, Michigan",326,26,015,2018
"Iron County, Michigan",21,26,071,2018
"Meagher County, Montana",0,30,059,2018
"Carbon County, Montana",36,30,009,2018
"Beaverhead County, Montana",0,30,001,2018
"Flathead County, Montana",319,30,029,2018
"Musselshell County, Montana",67,30,065,2018
"Harlan County, Nebraska",0,31,083,2018
"York County, Nebraska",14,31,185,2018
"Buffalo County, Nebraska",40,31,019,2018
"Colfax County, Nebraska",74,31,037,2018
"Hitchcock County, Nebraska",0,31,087,2018
"Platte County, Nebraska",42,31,141,2018
"Polk County, Nebraska",8,31,143,2018
"Box Butte County, Nebraska",70,31,013,2018
"Brown County, Nebraska",0,31,017,2018
"Sheridan County, Nebraska",5,31,161,2018
"Lancaster County, Nebraska",726,31,109,2018
"Nuckolls County, Nebraska",0,31,129,2018
"Banner County, Nebraska",0,31,007,2018
"Frontier County, Nebraska",0,31,063,2018
"Douglas County, Nebraska",1711,31,055,2018
"Richardson County, Nebraska",0,31,147,2018
"Holt County, Nebraska",9,31,089,2018
"Furnas County, Nebraska",0,31,065,2018
"Saline County, Nebraska",29,31,151,2018
"Thurston County, Nebraska",48,31,173,2018
"Washington County, Nebraska",10,31,177,2018
"Cherry County, Nebraska",17,31,031,2018
"Dodge County, Nebraska",58,31,053,2018
"Garden County, Nebraska",0,31,069,2018
"Morrill County, Nebraska",0,31,123,2018
"Nemaha County, Nebraska",1,31,127,2018
"Thomas County, Nebraska",0,31,171,2018
"Dakota County, Nebraska",24,31,043,2018
"Antelope County, Nebraska",10,31,003,2018
"Chase County, Nebraska",0,31,029,2018
"Clay County, Nebraska",7,31,035,2018
"Custer County, Nebraska",3,31,041,2018
"Franklin County, Nebraska",7,31,061,2018
"Hamilton County, Nebraska",5,31,081,2018
"Jefferson County, Nebraska",10,31,095,2018
"Keith County, Nebraska",1,31,101,2018
"Loup County, Nebraska",0,31,115,2018
"Perkins County, Nebraska",0,31,135,2018
"Saunders County, Nebraska",24,31,155,2018
"Scotts Bluff County, Nebraska",302,31,157,2018
"Keya Paha County, Nebraska",0,31,103,2018
"Kimball County, Nebraska",74,31,105,2018
"Lincoln County, Nebraska",28,31,111,2018
"Pierce County, Nebraska",0,31,139,2018
"Sioux County, Nebraska",0,31,165,2018
"Burt County, Nebraska",2,31,021,2018
"Cass County, Nebraska",40,31,025,2018
