NAME,B03001_005E,state,county,year
"Dallas County, Alabama",0,01,047,2017
"Lauderdale County, Alabama",287,01,077,2017
"Lowndes County, Alabama",14,01,085,2017
"Macon County, Alabama",31,01,087,2017
"Limestone County, Alabama",339,01,083,2017
"Shelby County, Alabama",649,01,117,2017
"St. Clair County, Alabama",415,01,115,2017
"Winston County, Alabama",30,01,133,2017
"Baldwin County, Alabama",883,01,003,2017
"Cullman County, Alabama",198,01,043,2017
"Elmore County, Alabama",345,01,051,2017
"Houston County, Alabama",468,01,069,2017
"Jackson County, Alabama",70,01,071,2017
"Talladega County, Alabama",54,01,121,2017
"Tuscaloosa County, Alabama",265,01,125,2017
"Washington County, Alabama",0,01,129,2017
"Clay County, Alabama",0,01,027,2017
"Coffee County, Alabama",781,01,031,2017
"Morgan County, Alabama",523,01,103,2017
"Pike County, Alabama",19,01,109,2017
"Chilton County, Alabama",21,01,021,2017
"Colbert County, Alabama",114,01,033,2017
"Sherburne County, Minnesota",35,27,141,2017
"Wadena County, Minnesota",3,27,159,2017
"Benton County, Minnesota",34,27,009,2017
"Carver County, Minnesota",159,27,019,2017
"Freeborn County, Minnesota",142,27,047,2017
"Itasca County, Minnesota",59,27,061,2017
"McLeod County, Minnesota",0,27,085,2017
"Pope County, Minnesota",6,27,121,2017
"Ramsey County, Minnesota",2593,27,123,2017
"Stevens County, Minnesota",11,27,149,2017
"Swift County, Minnesota",36,27,151,2017
"Winona County, Minnesota",61,27,169,2017
"Cottonwood County, Minnesota",14,27,033,2017
"Scott County, Minnesota",198,27,139,2017
"Dodge County, Minnesota",0,27,039,2017
"Wabasha County, Minnesota",60,27,157,2017
"Pipestone County, Minnesota",19,27,117,2017
"Crow Wing County, Minnesota",28,27,035,2017
"Norman County, Minnesota",6,27,107,2017
"Wright County, Minnesota",92,27,171,2017
"Nicollet County, Minnesota",83,27,103,2017
"Douglas County, Minnesota",17,27,041,2017
"Grant County, Minnesota",3,27,051,2017
"Kittson County, Minnesota",0,27,069,2017
"Le Sueur County, Minnesota",47,27,079,2017
"Mahnomen County, Minnesota",19,27,087,2017
"Chisago County, Minnesota",69,27,025,2017
"Redwood County, Minnesota",12,27,127,2017
"Yellow Medicine County, Minnesota",44,27,173,2017
"Todd County, Minnesota",40,27,153,2017
"Beltrami County, Minnesota",97,27,007,2017
"Blue Earth County, Minnesota",104,27,013,2017
"Houston County, Minnesota",36,27,055,2017
"Lac qui Parle County, Minnesota",7,27,073,2017
"Lake of the Woods County, Minnesota",7,27,077,2017
"Otter Tail County, Minnesota",222,27,111,2017
"Waseca County, Minnesota",27,27,161,2017
"St. Louis County, Minnesota",330,27,137,2017
"Anoka County, Minnesota",681,27,003,2017
"Stearns County, Minnesota",268,27,145,2017
"Dakota County, Minnesota",2135,27,037,2017
"Lincoln County, Minnesota",0,27,081,2017
"Lyon County, Minnesota",12,27,083,2017
"Marshall County, Minnesota",8,27,089,2017
"Mille Lacs County, Minnesota",28,27,095,2017
"Renville County, Minnesota",9,27,129,2017
"Washington County, Minnesota",742,27,163,2017
"Carlton County, Minnesota",101,27,017,2017
"Cook County, Minnesota",0,27,031,2017
"Kanabec County, Minnesota",5,27,065,2017
"Swisher County, Texas",46,48,437,2017
"Hunt County, Texas",270,48,231,2017
"Camp County, Texas",0,48,063,2017
"Hansford County, Texas",10,48,195,2017
"Guadalupe County, Texas",2007,48,187,2017
"Clay County, Texas",29,48,077,2017
"Hartley County, Texas",5,48,205,2017
"Hill County, Texas",87,48,217,2017
"Limestone County, Texas",0,48,293,2017
"Nacogdoches County, Texas",174,48,347,2017
"Parmer County, Texas",51,48,369,2017
"Parker County, Texas",140,48,367,2017
"Presidio County, Texas",0,48,377,2017
"Val Verde County, Texas",678,48,465,2017
"Culberson County, Texas",0,48,109,2017
"Ector County, Texas",539,48,135,2017
"Garza County, Texas",0,48,169,2017
"Glasscock County, Texas",0,48,173,2017
"Grimes County, Texas",69,48,185,2017
"Travis County, Texas",9145,48,453,2017
"Collin County, Texas",5129,48,085,2017
"Angelina County, Texas",75,48,005,2017
"Collingsworth County, Texas",0,48,087,2017
"Cottle County, Texas",0,48,101,2017
"Hays County, Texas",1847,48,209,2017
"Erath County, Texas",177,48,143,2017
"Brazoria County, Texas",1798,48,039,2017
"Motley County, Texas",5,48,345,2017
"Donley County, Texas",13,48,129,2017
"Atascosa County, Texas",29,48,013,2017
"Coleman County, Texas",22,48,083,2017
"Nolan County, Texas",0,48,353,2017
"Hudspeth County, Texas",0,48,229,2017
"Medina County, Texas",230,48,325,2017
"Ward County, Texas",34,48,475,2017
"Henderson County, Texas",38,48,213,2017
"Harrison County, Texas",259,48,203,2017
"Menard County, Texas",0,48,327,2017
"Lamar County, Texas",172,48,277,2017
"Fayette County, Texas",4,48,149,2017
"Williamson County, Texas",3677,48,491,2017
"Kimble County, Texas",0,48,267,2017
"Hutchinson County, Texas",182,48,233,2017
"Washington County, Texas",10,48,477,2017
"Morris County, Texas",5,48,343,2017
"Orange County, Texas",143,48,361,2017
"Stephens County, Texas",23,48,429,2017
"Winkler County, Texas",51,48,495,2017
"Harris County, Texas",27769,48,201,2017
"Andrews County, Texas",29,48,003,2017
"Burnet County, Texas",32,48,053,2017
"Gillespie County, Texas",18,48,171,2017
"Gonzales County, Texas",0,48,177,2017
"Dallas County, Texas",13763,48,113,2017
"Lynn County, Texas",85,48,305,2017
"McMullen County, Texas",0,48,311,2017
"Young County, Texas",15,48,503,2017
"Zapata County, Texas",0,48,505,2017
"Johnson County, Texas",688,48,251,2017
"Hood County, Texas",57,48,221,2017
"Hopkins County, Texas",27,48,223,2017
"Ochiltree County, Texas",0,48,357,2017
"King County, Texas",0,48,269,2017
"Knox County, Texas",0,48,275,2017
"McLennan County, Texas",1245,48,309,2017
"Cherokee County, Texas",64,48,073,2017
"Concho County, Texas",0,48,095,2017
"Delta County, Texas",0,48,119,2017
"Edwards County, Texas",0,48,137,2017
"Eastland County, Texas",22,48,133,2017
"Jones County, Texas",38,48,253,2017
"Jeff Davis County, Texas",11,48,243,2017
"Jim Hogg County, Texas",7,48,247,2017
"Jim Wells County, Texas",25,48,249,2017
"Montgomery County, Texas",2712,48,339,2017
"Dallam County, Texas",40,48,111,2017
"Dimmit County, Texas",4,48,127,2017
"Webb County, Texas",955,48,479,2017
"Fort Bend County, Texas",4131,48,157,2017
"Armstrong County, Texas",0,48,011,2017
"Castro County, Texas",7,48,069,2017
"Irion County, Texas",0,48,235,2017
"Kleberg County, Texas",229,48,273,2017
"Willacy County, Texas",18,48,489,2017
"Cooke County, Texas",161,48,097,2017
"Crosby County, Texas",0,48,107,2017
"Dawson County, Texas",42,48,115,2017
"Fisher County, Texas",8,48,151,2017
"Duval County, Texas",21,48,131,2017
"Burleson County, Texas",30,48,051,2017
"Blanco County, Texas",92,48,031,2017
"Dale County, Alabama",558,01,045,2017
"Hale County, Alabama",0,01,065,2017
"Etowah County, Alabama",92,01,055,2017
"DeKalb County, Alabama",127,01,049,2017
"Escambia County, Alabama",46,01,053,2017
"Lamar County, Alabama",8,01,075,2017
"Randolph County, Alabama",163,01,111,2017
"Butler County, Alabama",0,01,013,2017
"Mobile County, Alabama",1880,01,097,2017
"Perry County, Alabama",0,01,105,2017
"Walker County, Alabama",179,01,127,2017
"Cleburne County, Alabama",23,01,029,2017
"Conecuh County, Alabama",0,01,035,2017
"Greene County, Alabama",63,01,063,2017
"Barbour County, Alabama",53,01,005,2017
"Bibb County, Alabama",22,01,007,2017
"Bullock County, Alabama",33,01,011,2017
"Calhoun County, Alabama",707,01,015,2017
"Chambers County, Alabama",4,01,017,2017
"Clarke County, Alabama",15,01,025,2017
"Fayette County, Alabama",38,01,057,2017
"Montgomery County, Alabama",390,01,101,2017
"Marshall County, Alabama",230,01,095,2017
"Blount County, Alabama",167,01,009,2017
"Henry County, Alabama",0,01,067,2017
"Madison County, Alabama",2847,01,089,2017
"Autauga County, Alabama",301,01,001,2017
"Tallapoosa County, Alabama",18,01,123,2017
"Geneva County, Alabama",67,01,061,2017
"Wilcox County, Alabama",0,01,131,2017
"Aleutians West Census Area, Alaska",3,02,016,2017
"Bristol Bay Borough, Alaska",2,02,060,2017
"Kodiak Island Borough, Alaska",71,02,150,2017
"Northwest Arctic Borough, Alaska",4,02,188,2017
"Bethel Census Area, Alaska",48,02,050,2017
"North Slope Borough, Alaska",59,02,185,2017
"Sitka City and Borough, Alaska",62,02,220,2017
"Fairbanks North Star Borough, Alaska",1885,02,090,2017
"Ketchikan Gateway Borough, Alaska",99,02,130,2017
"Matanuska-Susitna Borough, Alaska",731,02,170,2017
"Nome Census Area, Alaska",35,02,180,2017
"Dillingham Census Area, Alaska",7,02,070,2017
"Haines Borough, Alaska",0,02,100,2017
"Yakutat City and Borough, Alaska",0,02,282,2017
"Juneau City and Borough, Alaska",458,02,110,2017
"Lake and Peninsula Borough, Alaska",0,02,164,2017
"Southeast Fairbanks Census Area, Alaska",59,02,240,2017
"Yukon-Koyukuk Census Area, Alaska",23,02,290,2017
"Anchorage Municipality, Alaska",3352,02,020,2017
"Aleutians East Borough, Alaska",10,02,013,2017
"Denali Borough, Alaska",0,02,068,2017
"Valdez-Cordova Census Area, Alaska",102,02,261,2017
"Coosa County, Alabama",7,01,037,2017
"Kenai Peninsula Borough, Alaska",291,02,122,2017
"Hoonah-Angoon Census Area, Alaska",4,02,105,2017
"Skagway Municipality, Alaska",0,02,230,2017
"Prince of Wales-Hyder Census Area, Alaska",3,02,198,2017
"Wrangell City and Borough, Alaska",8,02,275,2017
"Petersburg Borough, Alaska",16,02,195,2017
"Kusilvak Census Area, Alaska",0,02,158,2017
"Pima County, Arizona",6804,04,019,2017
"Maricopa County, Arizona",27854,04,013,2017
"Gila County, Arizona",15,04,007,2017
"Graham County, Arizona",140,04,009,2017
"Santa Cruz County, Arizona",171,04,023,2017
"Cochise County, Arizona",2148,04,003,2017
"La Paz County, Arizona",29,04,012,2017
"Mohave County, Arizona",551,04,015,2017
"Apache County, Arizona",101,04,001,2017
"Coconino County, Arizona",554,04,005,2017
"Yavapai County, Arizona",588,04,025,2017
"Yuma County, Arizona",1508,04,027,2017
"Greenlee County, Arizona",5,04,011,2017
"Navajo County, Arizona",184,04,017,2017
"Pinal County, Arizona",3041,04,021,2017
"Nevada County, Arkansas",0,05,099,2017
"Clay County, Arkansas",0,05,021,2017
"Cross County, Arkansas",0,05,037,2017
"Dallas County, Arkansas",0,05,039,2017
"Drew County, Arkansas",21,05,043,2017
"Columbia County, Arkansas",0,05,027,2017
"Randolph County, Arkansas",17,05,121,2017
"Saline County, Arkansas",279,05,125,2017
"Van Buren County, Arkansas",33,05,141,2017
"Boone County, Arkansas",113,05,009,2017
"Izard County, Arkansas",5,05,065,2017
"Jasper County, Texas",0,48,241,2017
"Jefferson County, Texas",916,48,245,2017
"Kinney County, Texas",108,48,271,2017
"Oldham County, Texas",26,48,359,2017
"Lamb County, Texas",13,48,279,2017
"Lipscomb County, Texas",17,48,295,2017
"McCulloch County, Texas",32,48,307,2017
"Mason County, Texas",0,48,319,2017
"Dickens County, Texas",0,48,125,2017
"Lee County, Texas",99,48,287,2017
"Tarrant County, Texas",20939,48,439,2017
"Anderson County, Texas",82,48,001,2017
"Ellis County, Texas",370,48,139,2017
"Jackson County, Texas",22,48,239,2017
"Kerr County, Texas",55,48,265,2017
"Milam County, Texas",141,48,331,2017
"Comanche County, Texas",1,48,093,2017
"Falls County, Texas",54,48,145,2017
"Brooks County, Texas",0,48,047,2017
"Austin County, Texas",23,48,015,2017
"Kenedy County, Texas",0,48,261,2017
"Nueces County, Texas",1726,48,355,2017
"Colorado County, Texas",0,48,089,2017
"San Patricio County, Texas",290,48,409,2017
"Rains County, Texas",0,48,379,2017
"Randall County, Texas",458,48,381,2017
"Real County, Texas",0,48,385,2017
"San Saba County, Texas",5,48,411,2017
"Schleicher County, Texas",0,48,413,2017
"Sterling County, Texas",0,48,431,2017
"Zavala County, Texas",310,48,507,2017
"Calhoun County, Texas",128,48,057,2017
"Carson County, Texas",101,48,065,2017
"Foard County, Texas",3,48,155,2017
"Freestone County, Texas",0,48,161,2017
"Goliad County, Texas",0,48,175,2017
"Hamilton County, Texas",0,48,193,2017
"Hardeman County, Texas",0,48,197,2017
"Mitchell County, Texas",41,48,335,2017
"Titus County, Texas",287,48,449,2017
"Briscoe County, Texas",0,48,045,2017
"Lavaca County, Texas",25,48,285,2017
"Liberty County, Texas",139,48,291,2017
"Terry County, Texas",3,48,445,2017
"Wise County, Texas",148,48,497,2017
"Loving County, Texas",0,48,301,2017
"Matagorda County, Texas",135,48,321,2017
"Pecos County, Texas",92,48,371,2017
"Robertson County, Texas",4,48,395,2017
"Rockwall County, Texas",960,48,397,2017
"Rusk County, Texas",182,48,401,2017
"Taylor County, Texas",971,48,441,2017
"Throckmorton County, Texas",0,48,447,2017
"Trinity County, Texas",30,48,455,2017
"Walker County, Texas",109,48,471,2017
"Wood County, Texas",44,48,499,2017
"Bandera County, Texas",66,48,019,2017
"Aransas County, Texas",16,48,007,2017
"Childress County, Texas",11,48,075,2017
"Cochran County, Texas",0,48,079,2017
"Coke County, Texas",9,48,081,2017
"Comal County, Texas",542,48,091,2017
"Coryell County, Texas",2033,48,099,2017
"Hemphill County, Texas",0,48,211,2017
"Houston County, Texas",34,48,225,2017
"Moore County, Texas",34,48,341,2017
"Navarro County, Texas",128,48,349,2017
"Potter County, Texas",557,48,375,2017
"San Augustine County, Texas",0,48,405,2017
"Scurry County, Texas",13,48,415,2017
"Shackelford County, Texas",22,48,417,2017
"Starr County, Texas",24,48,427,2017
"Stonewall County, Texas",1,48,433,2017
"Upton County, Texas",11,48,461,2017
"Bastrop County, Texas",382,48,021,2017
"Brown County, Texas",56,48,049,2017
"Hall County, Texas",2,48,191,2017
"Bee County, Texas",81,48,025,2017
"Franklin County, Texas",0,48,159,2017
"Frio County, Texas",37,48,163,2017
"Crane County, Texas",0,48,103,2017
"Lampasas County, Texas",307,48,281,2017
"Rutland County, Vermont",100,50,021,2017
"Orleans County, Vermont",80,50,019,2017
"Grand Isle County, Vermont",14,50,013,2017
"Orange County, Vermont",158,50,017,2017
"Chittenden County, Vermont",574,50,007,2017
"Lamoille County, Vermont",109,50,015,2017
"Windsor County, Vermont",257,50,027,2017
"Franklin County, Vermont",220,50,011,2017
"Independence County, Arkansas",9,05,063,2017
"Lincoln County, Arkansas",0,05,079,2017
"Logan County, Arkansas",32,05,083,2017
"Grant County, Arkansas",4,05,053,2017
"Crittenden County, Arkansas",45,05,035,2017
"Franklin County, Arkansas",18,05,047,2017
"Faulkner County, Arkansas",261,05,045,2017
"Pike County, Arkansas",0,05,109,2017
"Jefferson County, Arkansas",17,05,069,2017
"Marion County, Arkansas",37,05,089,2017
"Montgomery County, Arkansas",9,05,097,2017
"Scott County, Arkansas",0,05,127,2017
"Searcy County, Arkansas",0,05,129,2017
"Sebastian County, Arkansas",145,05,131,2017
"Crawford County, Arkansas",382,05,033,2017
"Benton County, Arkansas",623,05,007,2017
"Chicot County, Arkansas",0,05,017,2017
"Hot Spring County, Arkansas",269,05,059,2017
"Johnson County, Arkansas",87,05,071,2017
"Lee County, Arkansas",0,05,077,2017
"Madison County, Arkansas",13,05,087,2017
"Desha County, Arkansas",0,05,041,2017
"Fulton County, Arkansas",45,05,049,2017
"Howard County, Arkansas",0,05,061,2017
"Garland County, Arkansas",92,05,051,2017
"Mississippi County, Arkansas",36,05,093,2017
"Pope County, Arkansas",26,05,115,2017
"Prairie County, Arkansas",18,05,117,2017
"Union County, Arkansas",4,05,139,2017
"Woodruff County, Arkansas",0,05,147,2017
"Cleburne County, Arkansas",28,05,023,2017
"Cleveland County, Arkansas",0,05,025,2017
"Jackson County, Arkansas",31,05,067,2017
"Hempstead County, Arkansas",24,05,057,2017
"Sharp County, Arkansas",48,05,135,2017
"Stone County, Arkansas",24,05,137,2017
"Washington County, Arkansas",927,05,143,2017
"Baxter County, Arkansas",13,05,005,2017
"Ashley County, Arkansas",0,05,003,2017
"Craighead County, Arkansas",102,05,031,2017
"Greene County, Arkansas",4,05,055,2017
"Lafayette County, Arkansas",0,05,073,2017
"Perry County, Arkansas",13,05,105,2017
"Phillips County, Arkansas",0,05,107,2017
"Poinsett County, Arkansas",4,05,111,2017
"Sevier County, Arkansas",31,05,133,2017
"Yell County, Arkansas",133,05,149,2017
"Calhoun County, Arkansas",19,05,013,2017
"Clark County, Arkansas",0,05,019,2017
"Bradley County, Arkansas",0,05,011,2017
"Lawrence County, Arkansas",11,05,075,2017
"Monroe County, Arkansas",0,05,095,2017
"Polk County, Arkansas",25,05,113,2017
"Conway County, Arkansas",0,05,029,2017
"Ouachita County, Arkansas",33,05,103,2017
"Newton County, Arkansas",0,05,101,2017
"Arkansas County, Arkansas",12,05,001,2017
"Little River County, Arkansas",96,05,081,2017
"Lonoke County, Arkansas",279,05,085,2017
"Carroll County, Arkansas",152,05,015,2017
"Miller County, Arkansas",25,05,091,2017
"St. Francis County, Arkansas",65,05,123,2017
"Pulaski County, Arkansas",1333,05,119,2017
"White County, Arkansas",163,05,145,2017
"Merced County, California",1411,06,047,2017
"Lake County, California",250,06,033,2017
"Mariposa County, California",26,06,043,2017
"Modoc County, California",11,06,049,2017
"Yuba County, California",212,06,115,2017
"Contra Costa County, California",8366,06,013,2017
"Inyo County, California",186,06,027,2017
"Lassen County, California",80,06,035,2017
"Stanislaus County, California",3528,06,099,2017
"Santa Barbara County, California",1977,06,083,2017
"Sonoma County, California",2282,06,097,2017
"Tehama County, California",72,06,103,2017
"Imperial County, California",691,06,025,2017
"Mono County, California",40,06,051,2017
"San Benito County, California",241,06,069,2017
"Alameda County, California",11975,06,001,2017
"Sacramento County, California",9301,06,067,2017
"El Dorado County, California",606,06,017,2017
"Napa County, California",470,06,055,2017
"Monterey County, California",2016,06,053,2017
"San Francisco County, California",5128,06,075,2017
"Sierra County, California",1,06,091,2017
"Franklin County, Mississippi",23,28,037,2017
"Coahoma County, Mississippi",0,28,027,2017
"Jasper County, Mississippi",0,28,061,2017
"Jones County, Mississippi",37,28,067,2017
"Walthall County, Mississippi",18,28,147,2017
"Monroe County, Mississippi",13,28,095,2017
"Pontotoc County, Mississippi",99,28,115,2017
"Holmes County, Mississippi",6,28,051,2017
"Amite County, Mississippi",3,28,005,2017
"Madison County, Mississippi",156,28,089,2017
"Calhoun County, Mississippi",23,28,013,2017
"Marion County, Mississippi",19,28,091,2017
"Tishomingo County, Mississippi",0,28,141,2017
"Wayne County, Mississippi",0,28,153,2017
"Greene County, Mississippi",4,28,041,2017
"Marshall County, Mississippi",21,28,093,2017
"Quitman County, Mississippi",0,28,119,2017
"Pearl River County, Mississippi",101,28,109,2017
"Leake County, Mississippi",136,28,079,2017
"Noxubee County, Mississippi",0,28,103,2017
"Neshoba County, Mississippi",0,28,099,2017
"Rankin County, Mississippi",529,28,121,2017
"Tate County, Mississippi",22,28,137,2017
"Washington County, Mississippi",31,28,151,2017
"Lawrence County, Mississippi",18,28,077,2017
"Panola County, Mississippi",0,28,107,2017
"Perry County, Mississippi",9,28,111,2017
"Yalobusha County, Mississippi",52,28,161,2017
"Chickasaw County, Mississippi",0,28,017,2017
"Carroll County, Mississippi",0,28,015,2017
"Copiah County, Mississippi",11,28,029,2017
"George County, Mississippi",158,28,039,2017
"Grenada County, Mississippi",0,28,043,2017
"Hinds County, Mississippi",624,28,049,2017
"Jefferson County, Mississippi",0,28,063,2017
"Newton County, Mississippi",11,28,101,2017
"Union County, Mississippi",0,28,145,2017
"Prentiss County, Mississippi",74,28,117,2017
"Sharkey County, Mississippi",0,28,125,2017
"Tippah County, Mississippi",90,28,139,2017
"Choctaw County, Mississippi",7,28,019,2017
"Forrest County, Mississippi",28,28,035,2017
"Hancock County, Mississippi",217,28,045,2017
"Itawamba County, Mississippi",0,28,057,2017
"Lafayette County, Mississippi",50,28,071,2017
"Issaquena County, Mississippi",0,28,055,2017
"Jackson County, Mississippi",2316,28,059,2017
"Lowndes County, Mississippi",306,28,087,2017
"Leflore County, Mississippi",4,28,083,2017
"Tunica County, Mississippi",0,28,143,2017
"Wilkinson County, Mississippi",0,28,157,2017
"Claiborne County, Mississippi",9,28,021,2017
"Harrison County, Mississippi",1928,28,047,2017
"Jefferson Davis County, Mississippi",0,28,065,2017
"Lauderdale County, Mississippi",121,28,075,2017
"Lincoln County, Mississippi",56,28,085,2017
"Scott County, Mississippi",198,28,123,2017
"Simpson County, Mississippi",0,28,127,2017
"Winston County, Mississippi",7,28,159,2017
"Yazoo County, Mississippi",342,28,163,2017
"Attala County, Mississippi",111,28,007,2017
"Bolivar County, Mississippi",67,28,011,2017
"Lamar County, Mississippi",0,28,073,2017
"Lee County, Mississippi",196,28,081,2017
"Pike County, Mississippi",127,28,113,2017
"Tallahatchie County, Mississippi",11,28,135,2017
"Benton County, Mississippi",38,28,009,2017
"Smith County, Mississippi",7,28,129,2017
"Stone County, Mississippi",0,28,131,2017
"Warren County, Mississippi",18,28,149,2017
"Clarke County, Mississippi",0,28,023,2017
"Kemper County, Mississippi",0,28,069,2017
"Montgomery County, Mississippi",0,28,097,2017
"Oktibbeha County, Mississippi",135,28,105,2017
"Sunflower County, Mississippi",30,28,133,2017
"Webster County, Mississippi",0,28,155,2017
"Alcorn County, Mississippi",0,28,003,2017
"Adams County, Mississippi",278,28,001,2017
"Clay County, Mississippi",11,28,025,2017
"DeSoto County, Mississippi",223,28,033,2017
"Covington County, Mississippi",0,28,031,2017
"Humphreys County, Mississippi",7,28,053,2017
"Delaware County, Pennsylvania",8096,42,045,2017
"Dauphin County, Pennsylvania",13436,42,043,2017
"Caledonia County, Vermont",108,50,005,2017
"Windham County, Vermont",369,50,025,2017
"Bennington County, Vermont",261,50,003,2017
"Addison County, Vermont",128,50,001,2017
"Essex County, Vermont",0,50,009,2017
"Washington County, Vermont",213,50,023,2017
"Millard County, Utah",14,49,027,2017
"Tooele County, Utah",229,49,045,2017
"Washington County, Utah",555,49,053,2017
"Kane County, Utah",12,49,025,2017
"Summit County, Utah",125,49,043,2017
"Grand County, Utah",0,49,019,2017
"Piute County, Utah",0,49,031,2017
"Rich County, Utah",0,49,033,2017
"Wasatch County, Utah",128,49,051,2017
"Beaver County, Utah",0,49,001,2017
"Box Elder County, Utah",16,49,003,2017
"Iron County, Utah",72,49,021,2017
"Sanpete County, Utah",113,49,039,2017
"Sevier County, Utah",9,49,041,2017
"Utah County, Utah",1261,49,049,2017
"Weber County, Utah",672,49,057,2017
"Duchesne County, Utah",66,49,013,2017
"San Juan County, Utah",89,49,037,2017
"Salt Lake County, Utah",4697,49,035,2017
"Uintah County, Utah",131,49,047,2017
"Daggett County, Utah",0,49,009,2017
"Davis County, Utah",1460,49,011,2017
"Wayne County, Utah",1,49,055,2017
"Carbon County, Utah",2,49,007,2017
"Emery County, Utah",9,49,015,2017
"Morgan County, Utah",0,49,029,2017
"Cache County, Utah",291,49,005,2017
"Garfield County, Utah",0,49,017,2017
"Juab County, Utah",0,49,023,2017
"Isle of Wight County, Virginia",462,51,093,2017
"James City County, Virginia",1534,51,095,2017
"Russell County, Virginia",223,51,167,2017
"Franklin city, Virginia",0,51,620,2017
"Smyth County, Virginia",129,51,173,2017
"Charlottesville city, Virginia",256,51,540,2017
"Lexington city, Virginia",10,51,678,2017
"Campbell County, Virginia",213,51,031,2017
"Henrico County, Virginia",2123,51,087,2017
"Henry County, Virginia",226,51,089,2017
"King George County, Virginia",437,51,099,2017
"King William County, Virginia",36,51,101,2017
